Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
BEACON HEIGHTS,"1,070,000",925.7,"1,156",05 Aug 2020,8 MAR THOMA ROAD #11-01,Resale,Strata,86,"12,442",-,Condominium,1,999 yrs from 02/06/1882,2012,Private,328689,12,32,Central Region,Kallang
PARC CLEMATIS,"1,207,000",710.42,"1,699",05 Aug 2020,8F JALAN LEMPENG #16-63,New Sale,Strata,66,"18,288",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,126740,05,12,West Region,Clementi
WATERCOLOURS,"750,000",861.12,871,05 Aug 2020,29 PASIR RIS LINK #02-23,Resale,Strata,80,"9,375",-,Executive Condominium,1,99 yrs from 10/01/2012,2014,HDB,518152,18,51,East Region,Pasir Ris
AVENUE SOUTH RESIDENCE,"2,204,200","1,108.69","1,988",05 Aug 2020,13 SILAT AVENUE #26-41,New Sale,Strata,103,"21,400",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168878,03,16,Central Region,Bukit Merah
TREASURE AT TAMPINES,"1,329,000","1,033.34","1,286",05 Aug 2020,53 TAMPINES LANE #04-186,New Sale,Strata,96,"13,844",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528459,18,52,East Region,Tampines
PARC CLEMATIS,"1,188,000",721.19,"1,647",05 Aug 2020,8A JALAN LEMPENG #15-22,New Sale,Strata,67,"17,731",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128823,05,12,West Region,Clementi
PARC CLEMATIS,"973,500",699.66,"1,391",05 Aug 2020,8B JALAN LEMPENG #24-28,New Sale,Strata,65,"14,977",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128824,05,12,West Region,Clementi
VACANZA @ EAST,"870,000",807.3,"1,078",05 Aug 2020,50 LENGKONG TUJOH #09-36,Resale,Strata,75,"11,600",-,Condominium,1,Freehold,2014,HDB,417398,14,41,East Region,Bedok
GOLDENHILL PARK CONDOMINIUM,"1,420,000",936.47,"1,516",05 Aug 2020,66 MEI HWAN DRIVE #04-12,Resale,Strata,87,"16,322",-,Condominium,1,Freehold,2004,Private,568429,20,56,North East Region,Serangoon
MULBERRY TREE,"800,000",441.32,"1,813",05 Aug 2020,167 MOULMEIN ROAD #02-05,Resale,Strata,41,"19,512",-,Apartment,1,Freehold,2010,Private,308092,11,30,Central Region,Novena
NEWTON SUITES,"2,606,000","1,237.86","2,105",05 Aug 2020,60 NEWTON ROAD #14-03,Resale,Strata,115,"22,661",-,Apartment,1,Freehold,2007,Private,307994,11,30,Central Region,Novena
KEW VALE,"2,150,000","2,394.99",898,05 Aug 2020,10 KEW HEIGHTS,Resale,Land,222.5,"9,663",-,Semi-Detached House,1,99 yrs from 03/02/1994,1996,Private,466335,16,46,East Region,Bedok
SENGKANG GRAND RESIDENCES,"851,200",473.62,"1,797",05 Aug 2020,74 COMPASSVALE BOW #10-16,New Sale,Strata,44,"19,345",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544567,19,54,North East Region,Sengkang
PARC KOMO,"920,000",613.55,"1,499",05 Aug 2020,963A UPPER CHANGI ROAD NORTH #05-83,New Sale,Strata,57,"16,140",-,Apartment,1,Freehold,Uncompleted,HDB,506788,17,50,East Region,Pasir Ris
THE ALCOVE,"1,610,500","2,368.08",680,05 Aug 2020,10 LORONG 27 GEYLANG #08-10,Resale,Strata,220,"7,320",-,Apartment,1,99 yrs from 06/10/2000,2004,Private,388199,14,38,Central Region,Geylang
N.A.,"2,500,000","2,234.61","1,119",05 Aug 2020,31 LORONG 28 GEYLANG,Resale,Land,207.6,"12,042",-,Terrace House,1,Freehold,-,Private,398435,14,39,Central Region,Geylang
BARTLEY RESIDENCES,"1,140,000",807.3,"1,412",05 Aug 2020,3A LORONG HOW SUN #14-21,Resale,Strata,75,"15,200",-,Apartment,1,99 yrs from 29/06/2011,2015,HDB,536561,19,53,North East Region,Serangoon
DAINTREE RESIDENCE,"1,070,790",559.73,"1,913",05 Aug 2020,11J TOH TUCK ROAD #05-46,New Sale,Strata,52,"20,592",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,N.A,596131,21,59,Central Region,Bukit Timah
TREASURE AT TAMPINES,"1,366,000","1,033.34","1,322",05 Aug 2020,13 TAMPINES LANE #02-50,New Sale,Strata,96,"14,229",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528479,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,450,000","1,033.34","1,403",05 Aug 2020,25 TAMPINES LANE #12-88,New Sale,Strata,96,"15,104",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528473,18,52,East Region,Tampines
