Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
WHISTLER GRAND,"1,211,960",764.24,"1,586",12 Jul 2020,109 WEST COAST VALE #30-15,New Sale,Strata,71,"17,070",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,N.A,126752,05,12,West Region,Clementi
WATERVIEW,"1,230,000","1,184.04","1,039",13 Jul 2020,75 TAMPINES AVENUE 1 #02-08,Resale,Strata,110,"11,182",-,Condominium,1,99 yrs from 16/06/2010,2014,Private,529781,18,52,East Region,Tampines
THE COUNTRYSIDE,"2,570,000","1,816.96","1,414",13 Jul 2020,10 COUNTRYSIDE VIEW,Resale,Land,168.8,"15,225",-,Terrace House,1,Freehold,1996,Private,789726,26,78,North East Region,Ang Mo Kio
LAGUNA PARK,"1,385,000","1,453.14",953,13 Jul 2020,5000A MARINE PARADE ROAD #10-02,Resale,Strata,135,"10,259",-,Apartment,1,99 yrs from 24/08/1977,1978,Private,449284,15,44,East Region,Bedok
GOLDENHILL PARK CONDOMINIUM,"2,200,000","1,334.74","1,648",13 Jul 2020,62 MEI HWAN DRIVE #18-06,Resale,Strata,124,"17,742",-,Condominium,1,Freehold,2004,HDB,568427,20,56,North East Region,Serangoon
AVILA GARDENS,"600,000",602.78,995,13 Jul 2020,9 FLORA ROAD #06-03,Resale,Strata,56,"10,714",-,Condominium,1,Freehold,1995,HDB,509737,17,50,East Region,Pasir Ris
THE LANAI,"1,499,988","1,108.69","1,353",13 Jul 2020,142 HILLVIEW AVENUE #09-17,Resale,Strata,103,"14,563",-,Condominium,1,999 yrs from 12/10/1885,2014,Private,669629,23,66,West Region,Bukit Batok
TREVISTA,"1,590,000","1,140.98","1,394",13 Jul 2020,21 LORONG 3 TOA PAYOH #20-05,Resale,Strata,106,"15,000",-,Condominium,1,99 yrs from 15/07/2008,2011,HDB,319581,12,31,Central Region,Toa Payoh
THE TRE VER,"1,839,000","1,097.93","1,675",13 Jul 2020,64 POTONG PASIR AVENUE 1 #20-22,New Sale,Strata,102,"18,029",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,N.A,358393,13,35,Central Region,Toa Payoh
THE TRE VER,"1,280,000",742.72,"1,723",13 Jul 2020,66 POTONG PASIR AVENUE 1 #20-26,New Sale,Strata,69,"18,551",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,N.A,358394,13,35,Central Region,Toa Payoh
JUI RESIDENCES,"1,850,000","1,054.87","1,754",13 Jul 2020,1177 SERANGOON ROAD #13-01,New Sale,Strata,98,"18,878",-,Apartment,1,Freehold,Uncompleted,Private,328231,12,32,Central Region,Kallang
PULLMAN RESIDENCES NEWTON,"1,768,000",667.37,"2,649",13 Jul 2020,18 DUNEARN ROAD #04-01,New Sale,Strata,62,"28,516",-,Apartment,1,Freehold,Uncompleted,Private,309421,11,30,Central Region,Novena
MAYFAIR MODERN,"978,000",516.67,"1,893",13 Jul 2020,6 RIFLE RANGE ROAD #03-19,New Sale,Strata,48,"20,375",-,Condominium,1,99 yrs from 18/09/2018,Uncompleted,Private,588375,21,58,Central Region,Bukit Timah
MAYFAIR MODERN,"1,367,500",688.9,"1,985",13 Jul 2020,6 RIFLE RANGE ROAD #02-21,New Sale,Strata,64,"21,367",-,Condominium,1,99 yrs from 18/09/2018,Uncompleted,N.A,588375,21,58,Central Region,Bukit Timah
LAGUNA PARK,"1,600,000","1,614.6",991,13 Jul 2020,5000E MARINE PARADE ROAD #21-19,Resale,Strata,150,"10,667",-,Apartment,1,99 yrs from 24/08/1977,1978,HDB,449288,15,44,East Region,Bedok
GOLDEN HEIGHTS,"1,470,000","1,184.04","1,242",13 Jul 2020,126 SERANGOON AVENUE 3 #11-01,Resale,Strata,110,"13,364",-,Apartment,1,Freehold,2003,HDB,556126,19,55,North East Region,Serangoon
NINETEEN SHELFORD ROAD,"1,030,000",699.66,"1,472",13 Jul 2020,19 SHELFORD ROAD #02-26,Resale,Strata,65,"15,846",-,Condominium,1,Freehold,1997,Private,288408,11,28,Central Region,Bukit Timah
HIGH PARK RESIDENCES,"1,650,000","1,442.38","1,144",13 Jul 2020,29 FERNVALE ROAD #12-35,Resale,Strata,134,"12,313",-,Apartment,1,99 yrs from 05/11/2014,2019,Private,797416,28,79,North East Region,Sengkang
DAHLIA PARK CONDOMINIUM,"1,040,000","1,270.15",819,13 Jul 2020,3 FLORA DRIVE #07-14,Resale,Strata,118,"8,814",-,Condominium,1,Freehold,2003,Private,507010,17,50,East Region,Pasir Ris
8 SAINT THOMAS,"3,660,000","1,302.44","2,810",13 Jul 2020,10 ST. THOMAS WALK #09-07,Resale,Strata,121,"30,248",-,Condominium,1,Freehold,2018,Private,238102,09,23,Central Region,River Valley
CABANA,"1,770,000","2,938.57",602,13 Jul 2020,53 SUNRISE TERRACE,Resale,Strata,273,"6,484",-,Terrace House,1,103 yrs from 23/04/2009,2013,HDB,806394,28,80,North East Region,Ang Mo Kio
PALM ISLES,"540,000",516.67,"1,045",13 Jul 2020,42 FLORA DRIVE #04-75,Resale,Strata,48,"11,250",-,Condominium,1,99 yrs from 14/09/2011,2015,HDB,506867,17,50,East Region,Pasir Ris
THE INFLORA,"516,000",462.85,"1,115",13 Jul 2020,65 FLORA DRIVE #03-45,Resale,Strata,43,"12,000",-,Condominium,1,99 yrs from 25/05/2012,2016,Private,506849,17,50,East Region,Pasir Ris
THE INFLORA,"515,000",462.85,"1,113",13 Jul 2020,67 FLORA DRIVE #04-49,Resale,Strata,43,"11,977",-,Condominium,1,99 yrs from 25/05/2012,2016,Private,506850,17,50,East Region,Pasir Ris
COMPASS HEIGHTS,"718,000",688.9,"1,042",13 Jul 2020,11 SENGKANG SQUARE #14-43,Resale,Strata,64,"11,219",-,Apartment,1,99 yrs from 30/04/2000,2002,HDB,545076,19,54,North East Region,Sengkang
CASA AL MARE,"781,000",484.38,"1,612",13 Jul 2020,75 JALAN LOYANG BESAR #02-04,New Sale,Strata,45,"17,356",-,Apartment,1,Freehold,Uncompleted,HDB,506930,17,50,East Region,Pasir Ris
TREASURE AT TAMPINES,"1,410,000","1,033.34","1,365",13 Jul 2020,5 TAMPINES LANE #11-22,New Sale,Strata,96,"14,688",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528485,18,52,East Region,Tampines
SOLEIL @ SINARAN,"2,030,000","1,097.93","1,849",13 Jul 2020,2 SINARAN DRIVE #22-06,Resale,Strata,102,"19,902",-,Condominium,1,99 yrs from 23/10/2006,2011,Private,307467,11,30,Central Region,Novena
DAINTREE RESIDENCE,"1,787,710","1,054.87","1,695",13 Jul 2020,11H TOH TUCK ROAD #04-39,New Sale,Strata,98,"18,242",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,N.A,596130,21,59,Central Region,Bukit Timah
DAINTREE RESIDENCE,"1,690,960","1,054.87","1,603",13 Jul 2020,11K TOH TUCK ROAD #03-53,New Sale,Strata,98,"17,255",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,N.A,596132,21,59,Central Region,Bukit Timah
MAYFAIR GARDENS,"1,518,000",764.24,"1,986",13 Jul 2020,10 RIFLE RANGE ROAD #03-20,New Sale,Strata,71,"21,380",-,Condominium,1,99 yrs from 26/09/2018,Uncompleted,Private,588377,21,58,Central Region,Bukit Timah
KOPAR AT NEWTON,"4,417,000","1,819.12","2,428",13 Jul 2020,6 MAKEWAY AVENUE #20-01,New Sale,Strata,169,"26,136",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,09,22,Central Region,Novena
PARC CLEMATIS,"2,177,000","1,291.68","1,685",13 Jul 2020,8A JALAN LEMPENG #16-17,New Sale,Strata,120,"18,142",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128823,05,12,West Region,Clementi
THE FLORENCE RESIDENCES,"1,008,000",667.37,"1,510",13 Jul 2020,83 HOUGANG AVENUE 2 #01-14,New Sale,Strata,62,"16,258",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538860,19,53,North East Region,Hougang
THOMSON IMPERIAL COURT,"1,410,000","1,485.43",949,13 Jul 2020,200 UPPER THOMSON ROAD #02-11,Resale,Strata,138,"10,217",-,Apartment,1,Freehold,1999,Private,574424,20,57,Central Region,Bishan
THE PANORAMA,"1,102,000",775.01,"1,422",13 Jul 2020,20 ANG MO KIO AVENUE 2 #16-39,Resale,Strata,72,"15,306",-,Condominium,1,99 yrs from 08/04/2013,2017,HDB,567701,20,56,North East Region,Ang Mo Kio
PIERMONT GRAND,"995,490",968.76,"1,028",13 Jul 2020,42 SUMANG WALK #04-45,New Sale,Strata,90,"11,061",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,Private,828626,19,82,North East Region,Punggol
SENGKANG GRAND RESIDENCES,"1,562,800",936.47,"1,669",13 Jul 2020,76 COMPASSVALE BOW #08-22,New Sale,Strata,87,"17,963",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,Private,544568,19,54,North East Region,Sengkang
CUSCADEN RESERVE,"2,741,000",818.06,"3,351",13 Jul 2020,8 CUSCADEN ROAD #08-01,New Sale,Strata,76,"36,066",-,Condominium,1,99 yrs from 14/08/2018,Uncompleted,Private,249732,10,24,Central Region,Orchard
CUSCADEN RESERVE,"3,391,740",936.47,"3,622",13 Jul 2020,8 CUSCADEN ROAD #07-02,New Sale,Strata,87,"38,986",-,Condominium,1,99 yrs from 14/08/2018,Uncompleted,N.A,249732,10,24,Central Region,Orchard
THE AVENIR,"6,642,400","2,066.69","3,214",13 Jul 2020,10 RIVER VALLEY CLOSE #30-10,New Sale,Strata,192,"34,596",-,Condominium,1,Freehold,Uncompleted,Private,238438,09,23,Central Region,River Valley
JADE RESIDENCES,"910,000",592.02,"1,537",13 Jul 2020,9 LEW LIAN VALE #04-27,Resale,Strata,55,"16,545",-,Apartment,1,Freehold,2017,Private,537020,19,53,North East Region,Serangoon
FOURTH AVENUE RESIDENCES,"1,348,000",645.84,"2,087",13 Jul 2020,6 FOURTH AVENUE #03-14,New Sale,Strata,60,"22,467",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,268673,10,26,Central Region,Bukit Timah
CUSCADEN RESERVE,"4,236,210","1,162.51","3,644",13 Jul 2020,8 CUSCADEN ROAD #07-03,New Sale,Strata,108,"39,224",-,Condominium,1,99 yrs from 14/08/2018,Uncompleted,N.A,249732,10,24,Central Region,Orchard
DAINTREE RESIDENCE,"1,720,450","1,001.05","1,719",13 Jul 2020,11C TOH TUCK ROAD #04-16,New Sale,Strata,93,"18,499",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,Private,596159,21,59,Central Region,Bukit Timah
WATERCOLOURS,"850,000",958,887,13 Jul 2020,35 PASIR RIS LINK #08-35,Resale,Strata,89,"9,551",-,Executive Condominium,1,99 yrs from 10/01/2012,2014,HDB,518155,18,51,East Region,Pasir Ris
STIRLING RESIDENCES,"1,399,000",688.9,"2,031",13 Jul 2020,23 STIRLING ROAD #33-19,New Sale,Strata,64,"21,859",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
TREASURE AT TAMPINES,"910,000",678.13,"1,342",13 Jul 2020,13 TAMPINES LANE #02-48,New Sale,Strata,63,"14,444",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528479,18,52,East Region,Tampines
HEDGES PARK CONDOMINIUM,"1,200,000","1,345.5",892,13 Jul 2020,85 FLORA DRIVE #05-51,Resale,Strata,125,"9,600",-,Condominium,1,99 yrs from 28/07/2010,2015,Private,506888,17,50,East Region,Pasir Ris
MARINA ONE RESIDENCES,"3,457,080","1,593.07","2,170",13 Jul 2020,23 MARINA WAY #06-25,Resale,Strata,148,"23,359",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
AFFINITY AT SERANGOON,"1,592,000","1,151.75","1,382",13 Jul 2020,24 SERANGOON NORTH AVENUE 1 #03-37,New Sale,Strata,107,"14,879",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,N.A,554339,19,55,North East Region,Serangoon
STIRLING RESIDENCES,"1,263,000",635.08,"1,989",13 Jul 2020,23 STIRLING ROAD #21-12,New Sale,Strata,59,"21,407",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148961,03,14,Central Region,Queenstown
ESCADA VIEW,"725,000",753.48,962,13 Jul 2020,53 LENGKONG EMPAT #08-07,Resale,Strata,70,"10,357",-,Condominium,1,Freehold,1997,Private,417657,14,41,East Region,Bedok
TWIN WATERFALLS,"905,000",914.94,989,13 Jul 2020,106 PUNGGOL WALK #10-14,Resale,Strata,85,"10,647",-,Executive Condominium,1,99 yrs from 05/10/2011,2015,Private,828793,19,82,North East Region,Punggol
RITZ REGENCY,"1,560,000","1,194.8","1,306",13 Jul 2020,8 IPOH LANE #10-02,Resale,Strata,111,"14,054",-,Apartment,1,Freehold,2009,HDB,438611,15,43,Central Region,Geylang
SEASIDE PARK,"3,900,000","2,554.3","1,527",13 Jul 2020,14 JALAN SELENDANG DELIMA,Resale,Land,237.3,"16,435",-,Terrace House,1,Freehold,1981,Private,457420,15,45,East Region,Bedok
N.A.,"1,860,000","1,808.35","1,029",13 Jul 2020,21 KERONG LANE,Resale,Land,168,"11,071",-,Terrace House,1,99 yrs from 21/07/2008,2010,HDB,757230,27,75,North Region,Sembawang
RIVERGATE,"3,903,900","1,689.95","2,310",13 Jul 2020,97 ROBERTSON QUAY #33-09,Resale,Strata,157,"24,866",-,Apartment,1,Freehold,2009,Private,238257,09,23,Central Region,Singapore River
RIVERPARC RESIDENCE,"1,053,000","1,237.86",851,13 Jul 2020,90 PUNGGOL DRIVE #05-04,Resale,Strata,115,"9,157",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,Private,828794,19,82,North East Region,Punggol
R66 APARTMENTS,"1,050,000",990.29,"1,060",13 Jul 2020,66 RANGOON ROAD #05-05,Resale,Strata,92,"11,413",-,Apartment,1,Freehold,2007,HDB,218356,08,21,Central Region,Kallang
THE ESTUARY,"580,000",602.78,962,13 Jul 2020,89 YISHUN AVENUE 1 #05-12,Resale,Strata,56,"10,357",-,Condominium,1,99 yrs from 25/06/2008,2013,HDB,769134,27,76,North Region,Yishun
LOFT@HOLLAND,"808,591",430.56,"1,878",13 Jul 2020,151 HOLLAND ROAD #01-03,Resale,Strata,40,"20,215",-,Apartment,1,Freehold,2014,HDB,278580,10,27,Central Region,Bukit Timah
THE GLADES,"990,000",764.24,"1,295",13 Jul 2020,4 BEDOK RISE #01-10,Resale,Strata,71,"13,944",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,469598,16,46,East Region,Bedok
THE BENCOOLEN,"1,125,000",850.36,"1,323",13 Jul 2020,180A BENCOOLEN STREET #11-04,Resale,Strata,79,"14,241",-,Apartment,1,99 yrs from 24/06/1995,1999,Private,189647,07,18,Central Region,Rochor
BRADDELL VIEW,"1,250,000","1,453.14",860,13 Jul 2020,10A BRADDELL HILL #24-04,Resale,Strata,135,"9,259",-,Apartment,1,102 yrs from 01/02/1978,1978,Private,579720,20,57,Central Region,Toa Payoh
THE SILVER FIR,"810,000",602.78,"1,344",13 Jul 2020,9 BUTTERWORTH LANE #05-02,Resale,Strata,56,"14,464",-,Apartment,1,Freehold,2013,Private,439424,15,43,Central Region,Geylang
N.A.,"2,860,000","1,767.45","1,618",13 Jul 2020,21 SIMON WALK,Resale,Land,164.2,"17,418",-,Terrace House,1,Freehold,1999,HDB,545873,19,54,North East Region,Hougang
THE VERVE,"1,058,000",818.06,"1,293",13 Jul 2020,23 JALAN RAJAH #18-06,Resale,Strata,76,"13,921",-,Apartment,1,Freehold,2012,Private,329138,12,32,Central Region,Novena
BARTLEY RIDGE,"1,085,000",721.19,"1,504",13 Jul 2020,34 MOUNT VERNON ROAD #17-15,Resale,Strata,67,"16,194",-,Condominium,1,99 yrs from 16/04/2012,2016,HDB,368057,13,36,Central Region,Toa Payoh
TAI HWAN PARK,"2,580,000","1,645.82","1,568",13 Jul 2020,19 TAI HWAN CRESCENT,Resale,Land,152.9,"16,874",-,Terrace House,1,Freehold,1990,Private,555582,19,55,North East Region,Serangoon
TERRASSE,"1,280,000","1,130.22","1,133",13 Jul 2020,29 TERRASSE LANE #03-49,Resale,Strata,105,"12,190",-,Condominium,1,99 yrs from 23/08/2010,2014,HDB,544778,19,54,North East Region,Hougang
N.A.,"1,150,000","1,119.46","1,027",13 Jul 2020,100B UPPER EAST COAST ROAD,Resale,Strata,104,"11,058",-,Apartment,1,Freehold,1991,Private,455238,15,45,East Region,Bedok
SEMBAWANG HILLS ESTATE,"2,398,000","2,470.34",971,13 Jul 2020,112 JALAN KURAS,Resale,Land,229.5,"10,449",-,Terrace House,1,Freehold,-,Private,577778,20,57,North East Region,Ang Mo Kio
REZI 26,"570,000",441.32,"1,292",13 Jul 2020,5A LORONG 26 GEYLANG #04-10,Resale,Strata,41,"13,902",-,Apartment,1,Freehold,2015,HDB,398504,14,39,Central Region,Geylang
PARC ROSEWOOD,"520,000",430.56,"1,208",13 Jul 2020,75 ROSEWOOD DRIVE #03-27,Resale,Strata,40,"13,000",-,Condominium,1,99 yrs from 07/09/2011,2014,Private,737785,25,73,North Region,Woodlands
HAWAII TOWER,"2,950,000","2,238.91","1,318",13 Jul 2020,75 MEYER ROAD #08-02,Resale,Strata,208,"14,183",-,Condominium,1,Freehold,1984,Private,437901,15,43,Central Region,Marine Parade
THE SEAWIND,"1,550,000",914.94,"1,694",13 Jul 2020,78 LORONG M TELOK KURAU #04-33,Resale,Strata,85,"18,235",-,Condominium,1,Freehold,2015,Private,425413,15,42,East Region,Bedok
WHISTLER GRAND,"913,480",613.55,"1,489",13 Jul 2020,109 WEST COAST VALE #16-14,New Sale,Strata,57,"16,026",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,HDB,126752,05,12,West Region,Clementi
WHISTLER GRAND,"910,200",613.55,"1,484",13 Jul 2020,109 WEST COAST VALE #15-14,New Sale,Strata,57,"15,968",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,Private,126752,05,12,West Region,Clementi
N.A.,"2,650,000",919.25,"2,883",13 Jul 2020,96 JOO CHIAT PLACE,Resale,Land,85.4,"31,030",-,Terrace House,1,Freehold,-,Private,427821,15,42,Central Region,Geylang
THE PEARL @ MOUNT FABER,"1,670,000","1,388.56","1,203",13 Jul 2020,5 MOUNT FABER ROAD #06-10,Resale,Strata,129,"12,946",-,Condominium,1,99 yrs from 03/12/2002,2005,Private,099197,04,09,Central Region,Bukit Merah
SELETAR HILLS ESTATE,"4,100,000","2,375.61","1,726",13 Jul 2020,16A NIM DRIVE,Resale,Land,220.7,"18,577",-,Semi-Detached House,1,999 yrs from 01/01/1879,2019,Private,807671,28,80,North East Region,Serangoon
THE ORCHARD RESIDENCES,"6,550,000","1,808.35","3,622",13 Jul 2020,238 ORCHARD BOULEVARD #44-06,Resale,Strata,168,"38,988",-,Apartment,1,99 yrs from 13/03/2006,2010,Private,237973,09,23,Central Region,Orchard
IVORY HEIGHTS,"1,538,000","1,700.71",904,13 Jul 2020,117 JURONG EAST STREET 13 #23-141,Resale,Strata,158,"9,734",-,Condominium,1,100 yrs from 01/02/1986,-,HDB,600117,22,60,West Region,Jurong East
M66,"1,090,000","1,130.22",964,13 Jul 2020,66 MOONSTONE LANE #05-12,Resale,Strata,105,"10,381",-,Apartment,1,Freehold,2014,HDB,328498,12,32,Central Region,Kallang
BARTLEY RIDGE,"690,000",462.85,"1,491",13 Jul 2020,44 MOUNT VERNON ROAD #17-40,Resale,Strata,43,"16,047",-,Condominium,1,99 yrs from 16/04/2012,2016,HDB,368062,13,36,Central Region,Toa Payoh
MOUNTBATTEN SUITES,"2,500,000","2,206.62","1,133",13 Jul 2020,861 MOUNTBATTEN ROAD #05-06,Resale,Strata,205,"12,195",-,Apartment,1,Freehold,2012,Private,437842,15,43,Central Region,Marine Parade
THE LOFT,"2,100,000","1,065.64","1,971",13 Jul 2020,22 NASSIM HILL #02-13,Resale,Strata,99,"21,212",-,Condominium,1,99 yrs from 24/04/1999,2002,Private,258468,10,25,Central Region,Tanglin
PANDAN VALLEY,"3,800,000","6,210.83",612,13 Jul 2020,2 PANDAN VALLEY #10-204,Resale,Strata,577,"6,586",-,Condominium,1,Freehold,1978,Private,597626,21,59,Central Region,Bukit Timah
PAVILION PARK,"3,000,000","2,152.8","1,394",13 Jul 2020,9 PAVILION RISE,Resale,Land,200,"15,000",-,Semi-Detached House,1,Freehold,2003,Private,658644,23,65,West Region,Bukit Batok
MELVILLE PARK,"858,000","1,302.44",659,13 Jul 2020,20 SIMEI STREET 1 #05-13,Resale,Strata,121,"7,091",-,Condominium,1,99 yrs from 01/09/1992,1996,HDB,529944,18,52,East Region,Tampines
KOVAN RESIDENCES,"2,200,000","1,765.3","1,246",13 Jul 2020,5 KOVAN ROAD #15-19,Resale,Strata,164,"13,415",-,Condominium,1,99 yrs from 31/12/2007,2011,Private,544894,19,54,North East Region,Hougang
PARC EMILY,"1,045,000",548.96,"1,904",13 Jul 2020,5 MOUNT EMILY ROAD #06-02,Resale,Strata,51,"20,490",-,Condominium,1,Freehold,2008,Private,228490,09,22,Central Region,Rochor
THE MINTON,"1,625,000","1,496.2","1,086",13 Jul 2020,10A HOUGANG STREET 11 #14-33,Resale,Strata,139,"11,691",-,Condominium,1,99 yrs from 27/07/2007,2013,Private,534079,19,53,North East Region,Hougang
SELETAR SPRINGS CONDOMINIUM,"960,000","1,302.44",737,13 Jul 2020,104 GERALD DRIVE #01-65,Resale,Strata,121,"7,934",-,Condominium,1,99 yrs from 12/08/1997,2000,HDB,798594,28,79,North East Region,Hougang
LILYDALE,"828,000","1,237.86",669,13 Jul 2020,556 YISHUN AVENUE 6 #07-11,Resale,Strata,115,"7,200",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,HDB,768964,27,76,North Region,Yishun
MARINA ONE RESIDENCES,"1,719,898",721.19,"2,385",14 Jul 2020,23 MARINA WAY #26-23,Resale,Strata,67,"25,670",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
CARIBBEAN AT KEPPEL BAY,"1,700,000","1,280.92","1,327",14 Jul 2020,12 KEPPEL BAY DRIVE #05-13,Resale,Strata,119,"14,286",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098641,04,09,Central Region,Bukit Merah
THE MILTONIA RESIDENCES,"750,000",861.12,871,14 Jul 2020,552 MILTONIA CLOSE #02-74,Resale,Strata,80,"9,375",-,Condominium,1,99 yrs from 30/11/2010,2014,Private,768120,27,76,North Region,Yishun
COTE D'AZUR,"1,140,000",839.59,"1,358",14 Jul 2020,70 MARINE PARADE ROAD #20-25,Resale,Strata,78,"14,615",-,Condominium,1,99 yrs from 25/07/2001,2004,Private,449302,15,44,Central Region,Marine Parade
JUI RESIDENCES,"1,505,000",882.65,"1,705",14 Jul 2020,1177 SERANGOON ROAD #15-05,New Sale,Strata,82,"18,354",-,Apartment,1,Freehold,Uncompleted,N.A,328231,12,32,Central Region,Kallang
NORTHVALE,"955,000","1,356.26",704,14 Jul 2020,69 CHOA CHU KANG LOOP #07-04,Resale,Strata,126,"7,579",-,Apartment,1,99 yrs from 01/03/1995,1998,Private,689672,23,68,West Region,Choa Chu Kang
THE TAPESTRY,"689,620",441.32,"1,563",14 Jul 2020,61 TAMPINES STREET 86 #12-43,New Sale,Strata,41,"16,820",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,N.A,528510,18,52,East Region,Tampines
THE MINTON,"1,310,000","1,216.33","1,077",14 Jul 2020,6 HOUGANG STREET 11 #10-09,Resale,Strata,113,"11,593",-,Condominium,1,99 yrs from 27/07/2007,2013,Private,538755,19,53,North East Region,Hougang
WALLICH RESIDENCE,"3,300,000","1,097.93","3,006",14 Jul 2020,3 WALLICH STREET #42-09,Resale,Strata,102,"32,353",-,Apartment,1,99 yrs from 21/02/2011,2017,HDB,078882,02,07,Central Region,Downtown Core
NASSIM JADE,"4,200,000","1,840.64","2,282",14 Jul 2020,3 NASSIM ROAD #02-05,Resale,Strata,171,"24,561",-,Condominium,1,Freehold,1997,Private,258371,10,25,Central Region,Tanglin
THE TAPESTRY,"1,426,410","1,130.22","1,262",14 Jul 2020,63 TAMPINES STREET 86 #01-52,New Sale,Strata,105,"13,585",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,N.A,528511,18,52,East Region,Tampines
MALVERN SPRINGS,"1,408,000","1,001.05","1,407",14 Jul 2020,373 ONAN ROAD #04-01,Resale,Strata,93,"15,140",-,Condominium,1,Freehold,2004,HDB,424775,15,42,Central Region,Marine Parade
FYVE DERBYSHIRE,"2,052,000",936.47,"2,191",14 Jul 2020,5 DERBYSHIRE ROAD #04-02,New Sale,Strata,87,"23,586",-,Apartment,1,Freehold,Uncompleted,Private,309461,11,30,Central Region,Novena
PARC ROSEWOOD,"515,000",505.91,"1,018",14 Jul 2020,93 ROSEWOOD DRIVE #01-115,Resale,Strata,47,"10,957",-,Condominium,1,99 yrs from 07/09/2011,2014,HDB,737794,25,73,North Region,Woodlands
WESTVILLE,"1,380,000","1,613.52",855,14 Jul 2020,76 WESTWOOD AVENUE,Resale,Land,149.9,"9,206",-,Terrace House,1,99 yrs from 01/12/1994,1998,Private,648398,22,64,West Region,Jurong West
JADESCAPE,"2,278,000","1,259.39","1,809",14 Jul 2020,10 SHUNFU ROAD #20-36,New Sale,Strata,117,"19,470",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575746,20,57,Central Region,Bishan
BEDOKVILLE,"3,800,000","3,471.39","1,095",14 Jul 2020,15 JALAN LIMAU BALI,Resale,Land,322.5,"11,783",-,Semi-Detached House,1,Freehold,-,HDB,468486,16,46,East Region,Bedok
JADESCAPE,"910,000",527.44,"1,725",14 Jul 2020,2 SHUNFU ROAD #10-04,New Sale,Strata,49,"18,571",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575742,20,57,Central Region,Bishan
JADESCAPE,"959,000",527.44,"1,818",14 Jul 2020,2 SHUNFU ROAD #23-04,New Sale,Strata,49,"19,571",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575742,20,57,Central Region,Bishan
JADESCAPE,"2,376,000","1,420.85","1,672",14 Jul 2020,8 SHUNFU ROAD #12-32,New Sale,Strata,132,"18,000",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575745,20,57,Central Region,Bishan
TWIN VEW,"1,750,000","1,184.04","1,478",14 Jul 2020,93 WEST COAST VALE #26-09,New Sale,Strata,110,"15,909",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,N.A,126756,05,12,West Region,Clementi
THE TAPESTRY,"1,419,120","1,130.22","1,256",14 Jul 2020,53 TAMPINES STREET 86 #07-15,New Sale,Strata,105,"13,515",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,Private,528540,18,52,East Region,Tampines
THE TAPESTRY,"1,237,380",925.7,"1,337",14 Jul 2020,57 TAMPINES STREET 86 #07-29,New Sale,Strata,86,"14,388",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,N.A,528542,18,52,East Region,Tampines
THE TAPESTRY,"1,248,860",925.7,"1,349",14 Jul 2020,57 TAMPINES STREET 86 #09-29,New Sale,Strata,86,"14,522",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528542,18,52,East Region,Tampines
