Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
THE BROOKS I,"800,000",570.49,"1,402",25 Mar 2021,60 SPRINGSIDE WALK #03-10,Resale,Strata,53,"15,094",-,Apartment,1,Freehold,2016,HDB,786020,26,78,North Region,Yishun
BARTLEY RESIDENCES,"1,110,000",796.54,"1,394",25 Mar 2021,5 LORONG HOW SUN #16-27,Resale,Strata,74,"15,000",-,Apartment,1,99 yrs from 29/06/2011,2015,Private,536562,19,53,North East Region,Serangoon
ARDISIA GARDENS,"1,865,000","1,614.6","1,155",25 Mar 2021,3 SERANGOON TERRACE,Resale,Land,150,"12,433",-,Terrace House,1,99 yrs from 01/05/1993,1996,HDB,535748,19,53,North East Region,Serangoon
1 CANBERRA,"1,025,000","1,248.62",821,25 Mar 2021,3 CANBERRA DRIVE #01-05,Resale,Strata,116,"8,836",-,Executive Condominium,1,99 yrs from 30/01/2012,2015,HDB,768102,27,76,North Region,Yishun
PARC BLEU,"1,320,000","1,194.8","1,105",25 Mar 2021,262 JOO CHIAT PLACE #05-05,Resale,Strata,111,"11,892",-,Apartment,1,Freehold,2013,Private,427944,15,42,East Region,Bedok
WATERWOODS,"810,000",807.3,"1,003",25 Mar 2021,15 PUNGGOL FIELD WALK #04-04,Resale,Strata,75,"10,800",-,Executive Condominium,1,99 yrs from 11/03/2013,2015,Private,828746,19,82,North East Region,Punggol
WESTVILLE,"1,688,000","2,152.8",784,25 Mar 2021,73 WESTWOOD WALK,Resale,Land,200,"8,440",-,Semi-Detached House,1,99 yrs from 01/12/1994,1997,Private,648706,22,64,West Region,Jurong West
TRELLIS TOWERS,"2,180,000","1,485.43","1,468",25 Mar 2021,700 LORONG 1 TOA PAYOH #04-16,Resale,Strata,138,"15,797",-,Condominium,1,Freehold,2000,Private,319773,12,31,Central Region,Toa Payoh
RIPPLE BAY,"800,000",764.24,"1,047",25 Mar 2021,16 PASIR RIS LINK #05-63,Resale,Strata,71,"11,268",-,Condominium,1,99 yrs from 10/08/2011,2015,Private,518166,18,51,East Region,Pasir Ris
EDELWEISS PARK CONDOMINIUM,"1,100,000","1,270.15",866,25 Mar 2021,96 FLORA ROAD #06-53,Resale,Strata,118,"9,322",-,Condominium,1,Freehold,2006,HDB,507007,17,50,East Region,Pasir Ris
WATERCOLOURS,"925,000","1,097.93",842,25 Mar 2021,31 PASIR RIS LINK #04-26,Resale,Strata,102,"9,069",-,Executive Condominium,1,99 yrs from 10/01/2012,2014,Private,518153,18,51,East Region,Pasir Ris
THE RAINTREE,"1,080,000",925.7,"1,167",25 Mar 2021,99 BUKIT DRIVE #05-44,Resale,Strata,86,"12,558",-,Condominium,1,99 yrs from 01/03/2003,2008,Private,587841,21,58,West Region,Bukit Panjang
MARTIN MODERN,"4,648,400","1,733","2,682",26 Mar 2021,8 MARTIN PLACE #22-03,New Sale,Strata,161,"28,872",-,Condominium,1,99 yrs from 28/09/2016,Uncompleted,Private,237992,09,23,Central Region,River Valley
MARTIN MODERN,"2,049,000",764.24,"2,681",26 Mar 2021,8 MARTIN PLACE #25-05,New Sale,Strata,71,"28,859","2,038,200",Condominium,1,99 yrs from 28/09/2016,Uncompleted,Private,237992,09,23,Central Region,River Valley
STIRLING RESIDENCES,"962,000",505.91,"1,902",26 Mar 2021,23 STIRLING ROAD #06-13,New Sale,Strata,47,"20,468",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
RIVERFRONT RESIDENCES,"1,270,000",914.94,"1,388",26 Mar 2021,41 HOUGANG AVENUE 7 #11-02,New Sale,Strata,85,"14,941",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,N.A,533813,19,53,North East Region,Hougang
AMBER PARK,"3,715,200","1,571.54","2,364",26 Mar 2021,16 AMBER GARDENS #10-07,New Sale,Strata,146,"25,447",-,Condominium,1,Freehold,Uncompleted,N.A,439961,15,43,Central Region,Marine Parade
PIERMONT GRAND,"1,011,360",871.88,"1,160",26 Mar 2021,32 SUMANG WALK #07-24,New Sale,Strata,81,"12,486",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828621,19,82,North East Region,Punggol
THE FLORENCE RESIDENCES,"1,038,000",635.08,"1,634",26 Mar 2021,95 HOUGANG AVENUE 2 #05-68,New Sale,Strata,59,"17,593",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,533754,19,53,North East Region,Hougang
MIDTOWN BAY,"1,388,200",452.09,"3,071",26 Mar 2021,122 BEACH ROAD #13-04,New Sale,Strata,42,"33,052","1,366,600",Apartment,1,99 yrs from 02/01/2018,Uncompleted,N.A,189770,07,18,Central Region,Downtown Core
VIEW AT KISMIS,"1,283,000",710.42,"1,806",26 Mar 2021,21 LORONG KISMIS #01-24,New Sale,Strata,66,"19,439",-,Apartment,1,99 yrs from 31/05/2019,Uncompleted,HDB,596187,21,59,Central Region,Bukit Timah
OLLOI,"2,332,000","1,345.5","1,733",26 Mar 2021,50 LORONG 101 CHANGI #03-08,New Sale,Strata,125,"18,656",-,Apartment,1,Freehold,Uncompleted,N.A,426657,15,42,Central Region,Geylang
TREASURE AT TAMPINES,"1,439,000","1,011.82","1,422",26 Mar 2021,11 TAMPINES LANE #06-43,New Sale,Strata,94,"15,309",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528480,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,044,000",678.13,"1,540",26 Mar 2021,25 TAMPINES LANE #10-83,New Sale,Strata,63,"16,571",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528473,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,512,000","1,033.34","1,463",26 Mar 2021,25 TAMPINES LANE #11-84,New Sale,Strata,96,"15,750",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528473,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,271,000",914.94,"1,389",26 Mar 2021,45 TAMPINES LANE #07-150,New Sale,Strata,85,"14,953",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528463,18,52,East Region,Tampines
NORMANTON PARK,"1,033,980",570.49,"1,812",26 Mar 2021,53 NORMANTON PARK #06-43,New Sale,Strata,53,"19,509",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117282,05,11,Central Region,Queenstown
SENGKANG GRAND RESIDENCES,"1,339,200",764.24,"1,752",26 Mar 2021,84 COMPASSVALE BOW #08-53,New Sale,Strata,71,"18,862",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544572,19,54,North East Region,Sengkang
PARC CLEMATIS,"1,753,000","1,044.11","1,679",26 Mar 2021,8E JALAN LEMPENG #17-54,New Sale,Strata,97,"18,072",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128827,05,12,West Region,Clementi
PARC CLEMATIS,"1,747,000","1,044.11","1,673",26 Mar 2021,8E JALAN LEMPENG #15-54,New Sale,Strata,97,"18,010",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128827,05,12,West Region,Clementi
PARC CLEMATIS,"2,121,000","1,291.68","1,642",26 Mar 2021,8F JALAN LEMPENG #03-65,New Sale,Strata,120,"17,675",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,126740,05,12,West Region,Clementi
MIDWOOD,"937,000",548.96,"1,707",26 Mar 2021,10 HILLVIEW RISE #12-19,New Sale,Strata,51,"18,373",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,HDB,667972,23,66,West Region,Bukit Batok
THE M,"1,662,000",592.02,"2,807",26 Mar 2021,30 MIDDLE ROAD #17-03,New Sale,Strata,55,"30,218",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,188940,07,18,Central Region,Downtown Core
FORETT AT BUKIT TIMAH,"1,819,000",947.23,"1,920",26 Mar 2021,40 TOH TUCK ROAD #04-96,New Sale,Strata,88,"20,670",-,Apartment,1,Freehold,Uncompleted,N.A,596717,21,59,Central Region,Bukit Timah
LEEDON GREEN,"1,753,800",699.66,"2,507",26 Mar 2021,34 LEEDON HEIGHTS #04-41,New Sale,Strata,65,"26,982",-,Condominium,1,Freehold,Uncompleted,Private,266076,10,26,Central Region,Bukit Timah
MIDTOWN MODERN,"2,423,520",904.18,"2,680",26 Mar 2021,16 TAN QUEE LAN STREET #20-02,New Sale,Strata,84,"28,851",-,Apartment,1,99 yrs from 10/12/2019,Uncompleted,N.A,188144,07,18,Central Region,Downtown Core
MIDTOWN MODERN,"3,017,000","1,065.64","2,831",26 Mar 2021,16 TAN QUEE LAN STREET #25-08,New Sale,Strata,99,"30,475",-,Apartment,1,99 yrs from 10/12/2019,Uncompleted,Private,188144,07,18,Central Region,Downtown Core
PARC CENTRAL RESIDENCES,"991,000",871.88,"1,137",26 Mar 2021,127 TAMPINES STREET 86 #09-17,New Sale,Strata,81,"12,235",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528517,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"981,000",871.88,"1,125",26 Mar 2021,127 TAMPINES STREET 86 #07-17,New Sale,Strata,81,"12,111",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528517,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,217,000","1,054.87","1,154",26 Mar 2021,133 TAMPINES STREET 86 #11-30,New Sale,Strata,98,"12,418",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528448,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,434,000","1,323.97","1,083",26 Mar 2021,137 TAMPINES STREET 86 #16-37,New Sale,Strata,123,"11,659",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,HDB,528450,18,52,East Region,Tampines
PARC CENTRAL RESIDENCES,"1,054,000",893.41,"1,180",26 Mar 2021,137 TAMPINES STREET 86 #14-40,New Sale,Strata,83,"12,699",-,Executive Condominium,1,99 yrs from 22/04/2019,Uncompleted,N.A,528450,18,52,East Region,Tampines
N.A.,"12,850,000","7,559.56","1,700",26 Mar 2021,4A DALKEITH ROAD,Resale,Land,702.3,"18,297",-,Semi-Detached House,1,Freehold,-,Private,299620,11,29,Central Region,Novena
THE DRAYCOTT,"4,980,000","2,637.18","1,888",26 Mar 2021,50 DRAYCOTT PARK #29-01,Resale,Strata,245,"20,327",-,Apartment,1,Freehold,1980,Private,259396,10,25,Central Region,Newton
RIVER ISLES,"1,490,000","1,474.67","1,010",26 Mar 2021,66 EDGEDALE PLAINS #14-31,Resale,Strata,137,"10,876",-,Condominium,1,99 yrs from 06/02/2012,2015,Private,828732,19,82,North East Region,Punggol
OASIS @ ELIAS,"802,000",979.52,819,26 Mar 2021,68 ELIAS ROAD #11-16,Resale,Strata,91,"8,813",-,Condominium,1,99 yrs from 17/03/2008,2011,Private,519942,18,51,East Region,Pasir Ris
HILLVISTA,"1,210,000",947.23,"1,277",26 Mar 2021,1 ELIZABETH DRIVE #08-09,Resale,Strata,88,"13,750",-,Condominium,1,Freehold,2010,Private,669743,23,66,West Region,Bukit Batok
N.A.,"18,250,000","9,872.74","1,849",26 Mar 2021,1C EVELYN ROAD,Resale,Land,917.2,"19,898",-,Detached House,1,Freehold,-,Private,309299,11,30,Central Region,Novena
N.A.,"5,800,000","3,858.89","1,503",26 Mar 2021,147 BEDOK ROAD,Resale,Land,358.5,"16,179",-,Detached House,1,Freehold,-,Private,469401,16,46,East Region,Bedok
BISHAN 8,"1,438,000","1,162.51","1,237",26 Mar 2021,63 BISHAN STREET 21 #08-08,Resale,Strata,108,"13,315",-,Condominium,1,99 yrs from 09/10/1996,2000,Private,574045,20,57,Central Region,Bishan
D'MIRA,"1,288,888",968.76,"1,330",26 Mar 2021,31 BOON TECK ROAD #06-04,Resale,Strata,90,"14,321",-,Apartment,1,Freehold,2012,HDB,329602,12,32,Central Region,Novena
1 CANBERRA,"1,210,000","1,280.92",945,26 Mar 2021,17 CANBERRA DRIVE #10-35,Resale,Strata,119,"10,168",-,Executive Condominium,1,99 yrs from 30/01/2012,2015,Private,768074,27,76,North Region,Yishun
SOL ACRES,"718,000",796.54,901,26 Mar 2021,2 CHOA CHU KANG GROVE #01-03,Resale,Strata,74,"9,703",-,Executive Condominium,1,99 yrs from 02/06/2014,2018,HDB,688238,23,68,West Region,Choa Chu Kang
THE WARREN,"1,280,000","1,474.67",868,26 Mar 2021,51 CHOA CHU KANG LOOP #05-25,Resale,Strata,137,"9,343",-,Condominium,1,99 yrs from 21/06/2001,2004,HDB,689682,23,68,West Region,Choa Chu Kang
JEWEL @ BUANGKOK,"1,850,000","1,410.08","1,312",26 Mar 2021,83 COMPASSVALE BOW #06-08,Resale,Strata,131,"14,122",-,Condominium,1,99 yrs from 12/09/2012,2016,Private,544684,19,54,North East Region,Sengkang
PARC VISTA,"840,000","1,076.4",780,26 Mar 2021,450 CORPORATION ROAD #03-05,Resale,Strata,100,"8,400",-,Condominium,1,99 yrs from 01/03/1995,1998,Private,649810,22,64,West Region,Jurong West
NOUVEL 18,"5,475,000","1,765.3","3,101",26 Mar 2021,16 ANDERSON ROAD #13-01,Resale,Strata,164,"33,384",-,Condominium,1,Freehold,2014,Private,259987,10,25,Central Region,Newton
THE TWINS,"5,798,000","4,531.64","1,279",26 Mar 2021,6 BALMORAL CRESCENT #09-02,Resale,Strata,421,"13,772",-,Apartment,1,Freehold,2002,Private,259896,10,25,Central Region,Newton
PALM OASIS,"960,000",785.77,"1,222",26 Mar 2021,51A LORONG H TELOK KURAU #03-09,Resale,Strata,73,"13,151",-,Apartment,1,Freehold,2008,Private,426154,15,42,East Region,Bedok
NATURE MANSIONS,"1,980,000","2,185.09",906,26 Mar 2021,52 LORONG K TELOK KURAU #04-07,Resale,Strata,203,"9,754",-,Apartment,1,Freehold,2002,Private,425780,15,42,East Region,Bedok
PARC HAVEN,"1,508,000","1,237.86","1,218",26 Mar 2021,16 LORONG LIMAU #03-14,Resale,Strata,115,"13,113",-,Apartment,1,Freehold,2004,HDB,328743,12,32,Central Region,Novena
THOMSON IMPRESSIONS,"1,238,000",731.95,"1,691",26 Mar 2021,3 LORONG PUNTONG #16-09,Resale,Strata,68,"18,206",-,Apartment,1,99 yrs from 12/01/2015,2018,HDB,576444,20,57,Central Region,Bishan
THE MKZ,"1,200,000",731.95,"1,639",26 Mar 2021,131 MACKENZIE ROAD #04-03,Resale,Strata,68,"17,647",-,Apartment,1,Freehold,2014,Private,228714,09,22,Central Region,Newton
MANDALAY TOWERS,"2,800,000","2,508.01","1,116",26 Mar 2021,35 MANDALAY ROAD #04-37,Resale,Strata,233,"12,017",-,Apartment,1,Freehold,1974,Private,308215,11,30,Central Region,Novena
MARINA ONE RESIDENCES,"1,751,820",731.95,"2,393",26 Mar 2021,23 MARINA WAY #31-22,Resale,Strata,68,"25,762",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
N.A.,"15,880,000","11,615.43","1,367",26 Mar 2021,68 SIAN TUAN AVENUE,Resale,Land,"1,079.1","14,716",-,Detached House,1,999 yrs from 07/05/1879,-,Private,588342,21,58,Central Region,Bukit Timah
SAVANNAH CONDOPARK,"1,000,000","1,237.86",808,26 Mar 2021,63 SIMEI RISE #05-67,Resale,Strata,115,"8,696",-,Condominium,1,99 yrs from 29/11/2000,2005,HDB,528795,18,52,East Region,Tampines
HARBOUR VIEW TOWERS,"1,750,000","1,614.6","1,084",26 Mar 2021,21 TELOK BLANGAH DRIVE #16-01,Resale,Strata,150,"11,667",-,Condominium,1,99 yrs from 01/06/1990,1994,HDB,109258,04,10,Central Region,Bukit Merah
SANDALWOOD,"1,170,000",871.88,"1,342",26 Mar 2021,152K TEMBELING ROAD #04-03,Resale,Strata,81,"14,444",-,Apartment,1,Freehold,2005,Private,423480,15,42,Central Region,Marine Parade
IDYLLIC EAST,"2,270,000","1,926.76","1,178",26 Mar 2021,576 UPPER EAST COAST ROAD #05-05,Resale,Strata,179,"12,682",-,Apartment,1,Freehold,2010,Private,466588,16,46,East Region,Bedok
BOTANIQUE AT BARTLEY,"1,138,888",731.95,"1,556",26 Mar 2021,237 UPPER PAYA LEBAR ROAD #08-47,Resale,Strata,68,"16,748",-,Condominium,1,99 yrs from 14/04/2014,2019,HDB,533867,19,53,North East Region,Serangoon
RIVERSAILS,"1,100,000","1,108.69",992,26 Mar 2021,8 UPPER SERANGOON CRESCENT #05-17,Resale,Strata,103,"10,680",-,Condominium,1,99 yrs from 07/12/2011,2016,HDB,534032,19,53,North East Region,Hougang
VILLA VERDE,"1,553,000","1,614.6",962,26 Mar 2021,89 VERDE CRESCENT,Resale,Land,150,"10,353",-,Terrace House,1,99 yrs from 22/03/1997,2000,HDB,688444,23,68,West Region,Choa Chu Kang
MILL POINT,"1,800,000","1,011.82","1,779",26 Mar 2021,1 ZION CLOSE #06-02,Resale,Strata,94,"19,149",-,Apartment,1,999 yrs from 21/06/1877,2004,Private,247811,10,24,Central Region,Tanglin
THE SANTORINI,"603,000",527.44,"1,143",26 Mar 2021,21 TAMPINES STREET 86 #08-02,Resale,Strata,49,"12,306",-,Condominium,1,99 yrs from 16/10/2013,2017,HDB,528592,18,52,East Region,Tampines
MONTEBLEU,"1,360,000",807.3,"1,685",26 Mar 2021,8 MINBU ROAD #29-03,Resale,Strata,75,"18,133",-,Condominium,1,Freehold,2010,Private,308162,11,30,Central Region,Novena
BARTLEY RIDGE,"1,088,000",721.19,"1,509",26 Mar 2021,34 MOUNT VERNON ROAD #04-15,Resale,Strata,67,"16,239",-,Condominium,1,99 yrs from 16/04/2012,2016,HDB,368057,13,36,Central Region,Toa Payoh
N.A.,"1,880,000","2,002.1",939,26 Mar 2021,28 NEO PEE TECK LANE,Resale,Strata,186,"10,108",-,Terrace House,1,Freehold,1984,Private,119055,05,11,Central Region,Queenstown
PALM GROVE CONDOMINIUM,"1,950,000","1,840.64","1,059",26 Mar 2021,19 PALM GROVE AVENUE #01-03,Resale,Strata,171,"11,404",-,Condominium,1,999 yrs from 02/12/1878,2002,Private,547315,19,54,North East Region,Hougang
SEA HORIZON,"755,000",807.3,935,26 Mar 2021,1 PASIR RIS RISE #05-03,Resale,Strata,75,"10,067",-,Executive Condominium,1,99 yrs from 25/02/2013,2016,HDB,518080,18,51,East Region,Pasir Ris
PRINCIPAL GARDEN,"880,000",484.38,"1,817",26 Mar 2021,97 PRINCE CHARLES CRESCENT #18-19,Resale,Strata,45,"19,556",-,Condominium,1,99 yrs from 21/07/2014,2018,Private,159028,03,15,Central Region,Bukit Merah
PARC ROSEWOOD,"510,000",430.56,"1,185",26 Mar 2021,75 ROSEWOOD DRIVE #04-23,Resale,Strata,40,"12,750",-,Condominium,1,99 yrs from 07/09/2011,2014,Private,737785,25,73,North Region,Woodlands
PARC ROSEWOOD,"521,000",430.56,"1,210",26 Mar 2021,81 ROSEWOOD DRIVE #04-59,Resale,Strata,40,"13,025",-,Condominium,1,99 yrs from 07/09/2011,2014,Private,737788,25,73,North Region,Woodlands
BLOSSOM RESIDENCES,"888,888","1,076.4",826,26 Mar 2021,30 SEGAR ROAD #01-01,Resale,Strata,100,"8,889",-,Executive Condominium,1,99 yrs from 02/03/2011,2014,HDB,677721,23,67,West Region,Bukit Panjang
BLOSSOM RESIDENCES,"980,000","1,054.87",929,26 Mar 2021,30 SEGAR ROAD #12-04,Resale,Strata,98,"10,000",-,Executive Condominium,1,99 yrs from 02/03/2011,2014,HDB,677721,23,67,West Region,Bukit Panjang
SERAYA VILLE,"2,000,000","1,765.3","1,133",26 Mar 2021,25A SERAYA LANE,Resale,Strata,164,"12,195",-,Apartment,1,Freehold,1991,Private,437292,15,43,Central Region,Marine Parade
MONTROSA,"2,300,000","3,121.56",737,26 Mar 2021,132B HILLVIEW AVENUE #09-03,Resale,Strata,290,"7,931",-,Condominium,1,999 yrs from 12/10/1885,1999,Private,669605,23,66,West Region,Bukit Batok
THE NAUTICAL,"960,000","1,011.82",949,26 Mar 2021,95 JALAN SENDUDOK #02-40,Resale,Strata,94,"10,213",-,Condominium,1,99 yrs from 29/08/2011,2015,Private,769473,27,76,North Region,Sembawang
TWIN FOUNTAINS,"795,000",828.83,959,26 Mar 2021,17 WOODLANDS AVENUE 6 #07-20,Resale,Strata,77,"10,325",-,Executive Condominium,1,99 yrs from 19/12/2012,2016,HDB,738997,25,73,North Region,Woodlands
SANCTUARY GREEN,"1,080,000",785.77,"1,374",26 Mar 2021,181 TANJONG RHU ROAD #07-15,Resale,Strata,73,"14,795",-,Condominium,1,99 yrs from 17/03/1997,2004,Private,436922,15,43,Central Region,Kallang
TERRASSE,"908,000",775.01,"1,172",26 Mar 2021,35 TERRASSE LANE #04-74,Resale,Strata,72,"12,611",-,Condominium,1,99 yrs from 23/08/2010,2014,Private,544781,19,54,North East Region,Hougang
BOTANIQUE AT BARTLEY,"970,000",656.6,"1,477",26 Mar 2021,237 UPPER PAYA LEBAR ROAD #06-46,Resale,Strata,61,"15,902",-,Condominium,1,99 yrs from 14/04/2014,2019,Private,533867,19,53,North East Region,Serangoon
THE GALE,"1,160,000","1,151.75","1,007",26 Mar 2021,64 FLORA ROAD #07-07,Resale,Strata,107,"10,841",-,Condominium,1,Freehold,2013,Private,506911,17,50,East Region,Pasir Ris
SELETAR SPRINGS CONDOMINIUM,"770,000",979.52,786,26 Mar 2021,110 GERALD DRIVE #03-57,Resale,Strata,91,"8,462",-,Condominium,1,99 yrs from 12/08/1997,2000,HDB,799036,28,79,North East Region,Hougang
KINGSFORD . HILLVIEW PEAK,"1,180,000",828.83,"1,424",26 Mar 2021,101 HILLVIEW RISE #22-06,Resale,Strata,77,"15,325",-,Condominium,1,99 yrs from 04/06/2012,2017,Private,667981,23,66,West Region,Bukit Batok
SOUTHAVEN I,"1,275,000","1,291.68",987,26 Mar 2021,41 HINDHEDE WALK #02-06,Resale,Strata,120,"10,625",-,Condominium,1,99 yrs from 01/08/1994,1997,Private,587972,21,58,West Region,Bukit Panjang
LEONIE GARDENS,"3,800,000","2,540.3","1,496",26 Mar 2021,23 LEONIE HILL #05-02,Resale,Strata,236,"16,102",-,Condominium,1,99 yrs from 15/09/1990,1993,Private,239224,09,23,Central Region,River Valley
BARTLEY RESIDENCES,"680,000",462.85,"1,469",26 Mar 2021,3 LORONG HOW SUN #13-12,Resale,Strata,43,"15,814",-,Apartment,1,99 yrs from 29/06/2011,2015,Private,536560,19,53,North East Region,Serangoon
HOOVER PARK,"4,618,000","3,383.13","1,365",26 Mar 2021,95 LORONG PISANG EMAS,Resale,Land,314.3,"14,693",-,Semi-Detached House,1,Freehold,1972,Private,597904,21,59,Central Region,Bukit Timah
TANAMERA CREST,"1,030,000","1,205.57",854,26 Mar 2021,6 PARI DEDAP WALK #13-03,Resale,Strata,112,"9,196",-,Condominium,1,99 yrs from 20/06/2000,2004,Private,486060,16,48,East Region,Bedok
SEASTRAND,"588,000",570.49,"1,031",26 Mar 2021,17 PASIR RIS LINK #09-42,Resale,Strata,53,"11,094",-,Condominium,1,99 yrs from 03/01/2011,2014,HDB,518183,18,51,East Region,Pasir Ris
RIVERVALE CREST,"855,000","1,205.57",709,26 Mar 2021,5 RIVERVALE CRESCENT #11-08,Resale,Strata,112,"7,634",-,Apartment,1,99 yrs from 06/12/1997,2002,Private,545084,19,54,North East Region,Sengkang
RIVERSOUND RESIDENCE,"1,420,000","1,625.36",874,26 Mar 2021,9 SENGKANG EAST AVENUE #01-25,Resale,Strata,151,"9,404",-,Condominium,1,99 yrs from 26/08/2011,2015,Private,544742,19,54,North East Region,Sengkang
SUNGLADE,"1,210,000","1,044.11","1,159",26 Mar 2021,11 SERANGOON AVENUE 2 #05-35,Resale,Strata,97,"12,474",-,Condominium,1,99 yrs from 09/10/2000,2003,HDB,556135,19,55,North East Region,Serangoon
THE SPRINGBLOOM,"1,525,000","1,453.14","1,049",26 Mar 2021,139 SERANGOON AVENUE 3 #03-07,Resale,Strata,135,"11,296",-,Condominium,1,99 yrs from 01/03/1995,1999,Private,556119,19,55,North East Region,Serangoon
MELVILLE PARK,"630,000",936.47,673,26 Mar 2021,16 SIMEI STREET 1 #06-03,Resale,Strata,87,"7,241",-,Condominium,1,99 yrs from 01/09/1992,1996,HDB,529942,18,52,East Region,Tampines
ARC AT TAMPINES,"1,050,000","1,302.44",806,26 Mar 2021,11 TAMPINES AVENUE 8 #01-20,Resale,Strata,121,"8,678",-,Executive Condominium,1,99 yrs from 22/02/2011,2014,Private,529599,18,52,East Region,Tampines
CITYLIFE@TAMPINES,"1,175,000","1,097.93","1,070",26 Mar 2021,53 TAMPINES CENTRAL 7 #06-05,Resale,Strata,102,"11,520",-,Executive Condominium,1,99 yrs from 13/08/2012,2016,Private,528616,18,52,East Region,Tampines
PARC EMILY,"2,275,000","1,227.1","1,854",26 Mar 2021,15 MOUNT EMILY ROAD #07-34,Resale,Strata,114,"19,956",-,Condominium,1,Freehold,2008,Private,228495,09,22,Central Region,Rochor
N.A.,"128,800,800","32,159.6","4,005",26 Mar 2021,30 NASSIM ROAD,Resale,Land,"2,987.7","43,110",-,Detached House,1,Freehold,-,Private,258404,10,25,Central Region,Tanglin
NEWTON 21,"2,022,000","1,065.64","1,897",26 Mar 2021,21 NEWTON ROAD #05-02,Resale,Strata,99,"20,424",-,Apartment,1,Freehold,2004,Private,307954,11,30,Central Region,Novena
NORTHWOOD,"1,080,000","1,130.22",956,26 Mar 2021,62 JALAN MATA AYER #03-14,Resale,Strata,105,"10,286",-,Condominium,1,Freehold,2009,Private,759159,27,75,North Region,Mandai
N.A.,"2,500,000","2,393.91","1,044",26 Mar 2021,45 JALAN MELOR,Resale,Land,222.4,"11,241",-,Terrace House,1,Freehold,1962,Private,368863,13,36,Central Region,Geylang
PARK EAST,"1,790,000","1,313.21","1,363",26 Mar 2021,69 JALAN TUA KONG #04-06,Resale,Strata,122,"14,672",-,Condominium,1,Freehold,1994,HDB,457264,15,45,East Region,Bedok
KEW GREEN,"2,480,000","3,433.72",722,26 Mar 2021,89 KEW CRESCENT,Resale,Strata,319,"7,774",-,Condominium,1,99 yrs from 21/04/1994,1997,Private,466180,16,46,East Region,Bedok
KOVAN RESIDENCES,"1,050,000",893.41,"1,175",26 Mar 2021,1A KOVAN ROAD #03-06,Resale,Strata,83,"12,651",-,Condominium,1,99 yrs from 31/12/2007,2011,Private,544916,19,54,North East Region,Hougang
D'LEEDON,"1,820,000","1,162.51","1,566",26 Mar 2021,7 LEEDON HEIGHTS #22-16,Resale,Strata,108,"16,852",-,Condominium,1,99 yrs from 08/04/2010,2014,Private,267953,10,26,Central Region,Bukit Timah
N.A.,"1,690,000","1,730.85",976,26 Mar 2021,32 ALMOND CRESCENT,Resale,Land,160.8,"10,510",-,Terrace House,1,99 yrs from 01/05/1994,1998,Private,677786,23,67,West Region,Bukit Panjang
THE SHORE RESIDENCES,"1,480,000",893.41,"1,657",26 Mar 2021,87 AMBER ROAD #16-20,Resale,Strata,83,"17,831",-,Condominium,1,103 yrs from 18/08/2009,2014,HDB,439897,15,43,Central Region,Marine Parade
COSTA DEL SOL,"1,560,000","1,237.86","1,260",26 Mar 2021,80 BAYSHORE ROAD #03-28,Resale,Strata,115,"13,565",-,Condominium,1,99 yrs from 05/05/1997,2003,Private,469992,16,46,East Region,Bedok
BAYWATER,"1,510,000","1,528.49",988,26 Mar 2021,806 BEDOK RESERVOIR ROAD #04-01,Resale,Strata,142,"10,634",-,Condominium,1,99 yrs from 19/03/2001,2006,HDB,479243,16,47,East Region,Bedok
