Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
LA FIESTA,"1,200,000","1,001.05","1,199",17 Feb 2021,54 SENGKANG SQUARE #14-12,Resale,Strata,93,"12,903",-,Condominium,1,99 yrs from 03/09/2012,2016,Private,544832,19,54,North East Region,Sengkang
EASTPOINT GREEN,"940,000","1,173.28",801,17 Feb 2021,3 SIMEI STREET 3 #10-07,Resale,Strata,109,"8,624",-,Condominium,1,99 yrs from 24/04/1996,1999,Private,529891,18,52,East Region,Tampines
PARC RIVIERA,"1,330,000",990.29,"1,343",17 Feb 2021,101 WEST COAST VALE #22-06,Resale,Strata,92,"14,457",-,Condominium,1,99 yrs from 11/11/2015,2019,Private,126753,05,12,West Region,Clementi
FOREST WOODS,"1,235,000",796.54,"1,550",17 Feb 2021,15 LORONG LEW LIAN #01-31,Sub Sale,Strata,74,"16,689",-,Condominium,1,99 yrs from 05/02/2016,2020,HDB,533853,19,53,North East Region,Serangoon
STUDIO 3,"1,585,000",882.65,"1,796",17 Feb 2021,28 SHANGHAI ROAD #09-02,Resale,Strata,82,"19,329",-,Apartment,1,Freehold,2005,Private,248196,10,24,Central Region,Tanglin
PARC ROSEWOOD,"520,000",430.56,"1,208",17 Feb 2021,77 ROSEWOOD DRIVE #03-38,Resale,Strata,40,"13,000",-,Condominium,1,99 yrs from 07/09/2011,2014,HDB,737786,25,73,North Region,Woodlands
ARCHIPELAGO,"2,350,000","2,152.8","1,092",17 Feb 2021,529 BEDOK RESERVOIR ROAD #01-107,Resale,Strata,200,"11,750",-,Condominium,1,99 yrs from 01/06/2011,2015,Private,479281,16,47,East Region,Bedok
TWIN WATERFALLS,"1,028,000","1,119.46",918,17 Feb 2021,114 PUNGGOL WALK #04-30,Resale,Strata,104,"9,885",-,Executive Condominium,1,99 yrs from 05/10/2011,2015,HDB,828767,19,82,North East Region,Punggol
ONE-NORTH RESIDENCES,"1,248,000",958,"1,303",17 Feb 2021,9 ONE-NORTH GATEWAY #06-44,Resale,Strata,89,"14,022",-,Apartment,1,99 yrs from 15/09/2005,2009,Private,138643,05,13,Central Region,Queenstown
SEA ESTA,"1,650,000","1,367.03","1,207",17 Feb 2021,26 PASIR RIS LINK #10-21,Resale,Strata,127,"12,992",-,Condominium,1,99 yrs from 09/01/2012,2015,Private,518145,18,51,East Region,Pasir Ris
DAHLIA PARK CONDOMINIUM,"1,165,000","1,291.68",902,17 Feb 2021,7 FLORA DRIVE #03-30,Resale,Strata,120,"9,708",-,Condominium,1,Freehold,2003,Private,507012,17,50,East Region,Pasir Ris
JADESCAPE,"1,340,000",764.24,"1,753",18 Feb 2021,16 SHUNFU ROAD #21-54,New Sale,Strata,71,"18,873",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575749,20,57,Central Region,Bishan
RIVERFRONT RESIDENCES,"1,248,112",914.94,"1,364",18 Feb 2021,41 HOUGANG AVENUE 7 #09-02,New Sale,Strata,85,"14,684",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,Private,533813,19,53,North East Region,Hougang
THE GARDEN RESIDENCES,"2,597,800","1,539.25","1,688",18 Feb 2021,5 SERANGOON NORTH VIEW #14-27,New Sale,Strata,143,"18,166",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554345,19,55,North East Region,Serangoon
KENT RIDGE HILL RESIDENCES,"3,108,000","2,066.69","1,504",18 Feb 2021,56 SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"16,188",-,Terrace House,1,99 yrs from 10/11/2018,Uncompleted,N.A,118170,05,11,Central Region,Queenstown
DAINTREE RESIDENCE,"997,070",548.96,"1,816",18 Feb 2021,11M TOH TUCK ROAD #05-65,New Sale,Strata,51,"19,550",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,HDB,596134,21,59,Central Region,Bukit Timah
THE JOVELL,"1,564,000","1,270.15","1,231",18 Feb 2021,19 FLORA DRIVE #05-30,New Sale,Strata,118,"13,254",-,Condominium,1,99 yrs from 08/03/2018,Uncompleted,N.A,506760,17,50,East Region,Pasir Ris
PIERMONT GRAND,"1,029,000",839.59,"1,226",18 Feb 2021,40 SUMANG WALK #12-40,New Sale,Strata,78,"13,192",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828625,19,82,North East Region,Punggol
ROYALGREEN,"2,708,000",990.29,"2,735",18 Feb 2021,6A ANAMALAI AVENUE #05-44,New Sale,Strata,92,"29,435",-,Condominium,1,Freehold,Uncompleted,N.A,279995,10,27,Central Region,Bukit Timah
TREASURE AT TAMPINES,"1,439,000","1,033.34","1,393",18 Feb 2021,25 TAMPINES LANE #05-88,New Sale,Strata,96,"14,990",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528473,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,348,000","1,033.34","1,305",18 Feb 2021,39 TAMPINES LANE #02-131,New Sale,Strata,96,"14,042",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528466,18,52,East Region,Tampines
ONE PEARL BANK,"1,905,000",807.3,"2,360",18 Feb 2021,1 PEARL BANK #18-19,New Sale,Strata,75,"25,400",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,N.A,169016,03,16,Central Region,Outram
NORMANTON PARK,"1,994,682","1,097.93","1,817",18 Feb 2021,51 NORMANTON PARK #21-29,New Sale,Strata,102,"19,556",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117281,05,11,Central Region,Queenstown
SENGKANG GRAND RESIDENCES,"1,700,800","1,011.82","1,681",18 Feb 2021,76 COMPASSVALE BOW #05-18,New Sale,Strata,94,"18,094",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544568,19,54,North East Region,Sengkang
AVENUE SOUTH RESIDENCE,"3,007,000","1,496.2","2,010",18 Feb 2021,11 SILAT AVENUE #35-31,New Sale,Strata,139,"21,633",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,Private,168877,03,16,Central Region,Bukit Merah
CLAVON,"2,047,000","1,356.26","1,509",18 Feb 2021,6 CLEMENTI AVENUE 1 #09-04,New Sale,Strata,126,"16,246",-,Apartment,1,99 yrs from 07/10/2019,Uncompleted,N.A,129963,05,12,West Region,Clementi
COMMONWEALTH TOWERS,"845,000",484.38,"1,744",18 Feb 2021,230 COMMONWEALTH AVENUE #16-03,Resale,Strata,45,"18,778",-,Condominium,1,99 yrs from 07/05/2013,2017,HDB,149739,03,14,Central Region,Queenstown
COMMONWEALTH TOWERS,"860,000",441.32,"1,949",18 Feb 2021,232 COMMONWEALTH AVENUE #25-16,Resale,Strata,41,"20,976",-,Condominium,1,99 yrs from 07/05/2013,2017,HDB,149740,03,14,Central Region,Queenstown
SERANGOON GARDEN ESTATE,"4,208,000","2,640.41","1,594",18 Feb 2021,10 CONISTON GROVE,Resale,Land,245.3,"17,155",-,Terrace House,1,999 yrs from 01/01/1956,-,Private,558306,19,55,North East Region,Serangoon
6 DERBYSHIRE,"1,490,000",731.95,"2,036",18 Feb 2021,6 DERBYSHIRE ROAD #12-03,Resale,Strata,68,"21,912",-,Condominium,1,Freehold,2017,Private,309462,11,30,Central Region,Novena
AURALIS,"1,100,000",753.48,"1,460",18 Feb 2021,589 EAST COAST ROAD #04-14,Resale,Strata,70,"15,714",-,Apartment,1,Freehold,2013,Private,429081,15,42,East Region,Bedok
PARC SOPHIA,"900,000",548.96,"1,639",18 Feb 2021,8 ADIS ROAD #05-03,Resale,Strata,51,"17,647",-,Apartment,1,Freehold,2011,Private,229975,09,22,Central Region,Rochor
THE BELLEFORTE,"1,840,000","1,431.61","1,285",18 Feb 2021,6 AH HOOD ROAD #17-03,Resale,Strata,133,"13,835",-,Apartment,1,Freehold,2003,Private,329974,12,32,Central Region,Novena
THE METROPOLITAN CONDOMINIUM,"2,395,000","1,733","1,382",18 Feb 2021,8 ALEXANDRA VIEW #04-08,Resale,Strata,161,"14,876",-,Condominium,1,99 yrs from 17/02/2006,2009,Private,158747,03,15,Central Region,Bukit Merah
STRAITS GARDENS,"3,500,000","4,253.93",823,18 Feb 2021,32 ANDREWS TERRACE,Resale,Land,395.2,"8,856",-,Terrace House,1,Freehold,2005,Private,757649,27,75,North Region,Sembawang
AVA TOWERS,"1,450,000","1,280.92","1,132",18 Feb 2021,10 AVA ROAD #05-02,Resale,Strata,119,"12,185",-,Apartment,1,Freehold,1993,Private,329949,12,32,Central Region,Novena
CHESTERVALE,"860,000","1,259.39",683,18 Feb 2021,35 BANGKIT ROAD #11-01,Resale,Strata,117,"7,350",-,Executive Condominium,1,99 yrs from 17/03/1997,1999,Private,679975,23,67,West Region,Bukit Panjang
WATERFRONT ISLE,"758,000",592.02,"1,280",18 Feb 2021,738 BEDOK RESERVOIR ROAD #13-31,Resale,Strata,55,"13,782",-,Condominium,1,99 yrs from 26/11/2009,2015,HDB,479265,16,47,East Region,Bedok
CLOVER BY THE PARK,"1,740,000","1,248.62","1,394",18 Feb 2021,2 BISHAN STREET 25 #08-04,Resale,Strata,116,"15,000",-,Condominium,1,99 yrs from 10/09/2007,2011,Private,573973,20,57,Central Region,Bishan
EIGHT COURTYARDS,"828,000",861.12,962,18 Feb 2021,10A CANBERRA DRIVE #09-18,Resale,Strata,80,"10,350",-,Condominium,1,99 yrs from 20/09/2010,2014,Private,768143,27,76,North Region,Yishun
ORCHARD TOWERS,"2,550,000","1,969.81","1,295",18 Feb 2021,1 CLAYMORE DRIVE #12-02,Resale,Strata,183,"13,934",-,Apartment,1,Freehold,1975,Private,229594,09,22,Central Region,Orchard
TRESALVEO,"2,230,000","1,550.02","1,439",18 Feb 2021,9 MARYMOUNT TERRACE #09-09,Resale,Strata,144,"15,486",-,Condominium,1,Freehold,2012,HDB,573964,20,57,Central Region,Bishan
MOUNTBATTEN SUITES,"680,000",559.73,"1,215",18 Feb 2021,861 MOUNTBATTEN ROAD #01-01,Resale,Strata,52,"13,077",-,Apartment,1,Freehold,2012,Private,437842,15,43,Central Region,Marine Parade
PRIVE,"995,000","1,097.93",906,18 Feb 2021,33 PUNGGOL FIELD #04-17,Resale,Strata,102,"9,755",-,Executive Condominium,1,99 yrs from 14/09/2010,2013,HDB,828817,19,82,North East Region,Punggol
RV SUITES,"950,000",602.78,"1,576",18 Feb 2021,396 RIVER VALLEY ROAD #04-05,Resale,Strata,56,"16,964",-,Apartment,1,Freehold,2012,HDB,248289,10,24,Central Region,Tanglin
ROSEWOOD,"1,050,000","1,474.67",712,18 Feb 2021,7 ROSEWOOD DRIVE #04-14,Resale,Strata,137,"7,664",-,Condominium,1,99 yrs from 20/06/2000,2003,Private,737937,25,73,North Region,Woodlands
ROSEWOOD,"870,000","1,173.28",742,18 Feb 2021,9 ROSEWOOD DRIVE #08-19,Resale,Strata,109,"7,982",-,Condominium,1,99 yrs from 20/06/2000,2003,Private,737938,25,73,North Region,Woodlands
ROSEWOOD,"1,100,000","1,474.67",746,18 Feb 2021,9 ROSEWOOD DRIVE #09-17,Resale,Strata,137,"8,029",-,Condominium,1,99 yrs from 20/06/2000,2003,Private,737938,25,73,North Region,Woodlands
AUSTVILLE RESIDENCES,"1,105,000","1,151.75",959,18 Feb 2021,23 SENGKANG EAST AVENUE #10-30,Resale,Strata,107,"10,327",-,Executive Condominium,1,99 yrs from 24/08/2010,2014,HDB,544810,19,54,North East Region,Sengkang
RIVERSOUND RESIDENCE,"1,020,000","1,065.64",957,18 Feb 2021,9 SENGKANG EAST AVENUE #15-28,Resale,Strata,99,"10,303",-,Condominium,1,99 yrs from 26/08/2011,2015,HDB,544742,19,54,North East Region,Sengkang
THE OCEANFRONT @ SENTOSA COVE,"6,050,000","4,111.85","1,471",18 Feb 2021,283 OCEAN DRIVE #10-04,Resale,Strata,382,"15,838",-,Condominium,1,99 yrs from 10/08/2005,2010,Private,098528,04,09,Central Region,Southern Islands
PARC IMPERIAL,"640,000",387.5,"1,652",18 Feb 2021,253 PASIR PANJANG ROAD #01-06,Resale,Strata,36,"17,778",-,Condominium,1,Freehold,2010,Private,118618,05,11,Central Region,Queenstown
D'NEST,"982,888",936.47,"1,050",18 Feb 2021,127 PASIR RIS GROVE #05-01,Resale,Strata,87,"11,298",-,Condominium,1,99 yrs from 20/10/2010,2017,Private,518178,18,51,East Region,Pasir Ris
PINE GROVE,"1,690,000","1,754.53",963,18 Feb 2021,1D PINE GROVE #11-13,Resale,Strata,163,"10,368",-,Condominium,1,99 yrs from 01/11/1984,-,Private,593001,21,59,Central Region,Bukit Timah
PRINCIPAL GARDEN,"1,580,000",796.54,"1,984",18 Feb 2021,95 PRINCE CHARLES CRESCENT #18-16,Resale,Strata,74,"21,351",-,Condominium,1,99 yrs from 21/07/2014,2018,Private,159027,03,15,Central Region,Bukit Merah
ELIAS GREEN,"1,090,000","1,528.49",713,18 Feb 2021,5 ELIAS GREEN #13-06,Resale,Strata,142,"7,676",-,Condominium,1,99 yrs from 23/07/1991,1994,Private,519961,18,51,East Region,Pasir Ris
OPERA ESTATE,"3,280,000","1,599.53","2,051",18 Feb 2021,15 ERNANI STREET,Resale,Land,148.6,"22,073",-,Terrace House,1,Freehold,-,HDB,458620,15,45,East Region,Bedok
HAIG COURT,"1,400,000","1,076.4","1,301",18 Feb 2021,156 HAIG ROAD #02-06,Resale,Strata,100,"14,000",-,Condominium,1,Freehold,2004,Private,438793,15,43,Central Region,Marine Parade
HILLCREST PARK,"6,430,000","3,125.87","2,057",18 Feb 2021,119A HILLCREST ROAD,Resale,Land,290.4,"22,142",-,Semi-Detached House,1,Freehold,2011,Private,286804,11,28,Central Region,Bukit Timah
NATURA@HILLVIEW,"710,000",538.2,"1,319",18 Feb 2021,18 HILLVIEW TERRACE #06-07,Resale,Strata,50,"14,200",-,Apartment,1,Freehold,2015,HDB,669229,23,66,West Region,Bukit Batok
PARVIS,"3,280,000","1,700.71","1,929",18 Feb 2021,12 HOLLAND HILL #06-06,Resale,Strata,158,"20,759",-,Condominium,1,Freehold,2012,Private,278743,10,27,Central Region,Bukit Timah
PARC VERA,"845,000",785.77,"1,075",18 Feb 2021,10 HOUGANG STREET 32 #13-19,Resale,Strata,73,"11,575",-,Condominium,1,99 yrs from 20/12/2010,2014,HDB,534037,19,53,North East Region,Hougang
PARC PALAIS,"2,000,000","1,550.02","1,290",18 Feb 2021,51 HUME AVENUE #03-04,Resale,Strata,144,"13,889",-,Condominium,1,Freehold,1999,Private,598750,21,59,West Region,Bukit Batok
N.A.,"33,600,000","8,760.82","3,835",18 Feb 2021,"10A, 10B INSTITUTION HILL",Resale,Land,813.9,"41,283",-,Detached House,2,999 yrs from 01/07/1841,-,Private,239664,09,23,Central Region,River Valley
SHERWOOD TOWER,"1,140,000","1,420.85",802,18 Feb 2021,3 JALAN ANAK BUKIT #16-05,Resale,Strata,132,"8,636",-,Apartment,1,99 yrs from 30/08/1976,1979,HDB,588998,21,58,Central Region,Bukit Timah
THE HILLFORD,"485,000",398.27,"1,218",18 Feb 2021,176 JALAN JURONG KECHIL #07-30,Resale,Strata,37,"13,108",-,Apartment,1,60 yrs from 19/02/2013,2016,HDB,596184,21,59,Central Region,Bukit Timah
EASTWIND MANSIONS,"945,000",785.77,"1,203",18 Feb 2021,102 JOO CHIAT TERRACE #02-02,Resale,Strata,73,"12,945",-,Apartment,1,Freehold,1992,HDB,427256,15,42,Central Region,Geylang
ASPEN LOFT,"1,460,000","1,313.21","1,112",18 Feb 2021,170 JOO CHIAT TERRACE #02-03,Resale,Strata,122,"11,967",-,Apartment,1,Freehold,2005,Private,427317,15,42,Central Region,Geylang
CYAN,"1,350,000",688.9,"1,960",18 Feb 2021,8 KENG CHIN ROAD #05-13,Resale,Strata,64,"21,094",-,Condominium,1,Freehold,2014,Private,258710,10,25,Central Region,Tanglin
D'LEEDON,"1,755,000","1,011.82","1,735",18 Feb 2021,11 LEEDON HEIGHTS #22-38,Resale,Strata,94,"18,670",-,Condominium,1,99 yrs from 08/04/2010,2014,Private,267955,10,26,Central Region,Bukit Timah
CASA CAMBIO,"760,000",559.73,"1,358",18 Feb 2021,9 LIM TUA TOW ROAD #01-11,Resale,Strata,52,"14,615",-,Condominium,1,Freehold,2014,Private,547726,19,54,North East Region,Serangoon
LA FLEUR,"540,000",409.03,"1,320",18 Feb 2021,8 LORONG 26 GEYLANG #04-10,Resale,Strata,38,"14,211",-,Apartment,1,Freehold,2014,HDB,398483,14,39,Central Region,Geylang
N.A.,"4,550,000","2,567.21","1,772",18 Feb 2021,99 SIGLAP ROAD,Resale,Land,238.5,"19,078",-,Semi-Detached House,1,Freehold,2020,Private,455892,15,45,East Region,Bedok
SOPHIA RESIDENCE,"2,330,000","1,453.14","1,603",18 Feb 2021,15 SOPHIA ROAD #04-31,Resale,Strata,135,"17,259",-,Condominium,1,Freehold,2014,Private,228196,09,22,Central Region,Rochor
QUEENS,"1,528,888","1,194.8","1,280",18 Feb 2021,16 STIRLING ROAD #09-16,Resale,Strata,111,"13,774",-,Condominium,1,99 yrs from 16/02/1998,2002,HDB,148957,03,14,Central Region,Queenstown
THE TROPICA,"1,130,000","1,227.1",921,18 Feb 2021,63 TAMPINES AVENUE 1 #15-01,Resale,Strata,114,"9,912",-,Condominium,1,99 yrs from 04/12/1996,2000,Private,529777,18,52,East Region,Tampines
CITYLIFE@TAMPINES,"1,288,888","1,270.15","1,015",18 Feb 2021,67 TAMPINES CENTRAL 7 #04-37,Resale,Strata,118,"10,923",-,Executive Condominium,1,99 yrs from 13/08/2012,2016,HDB,528598,18,52,East Region,Tampines
URBAN VISTA,"600,000",430.56,"1,394",18 Feb 2021,14 TANAH MERAH KECHIL LINK #06-26,Resale,Strata,40,"15,000",-,Condominium,1,99 yrs from 05/11/2012,2016,HDB,465423,16,46,East Region,Bedok
SIGNATURE PARK,"1,310,000","1,033.34","1,268",18 Feb 2021,48 TOH TUCK ROAD #08-04,Resale,Strata,96,"13,646",-,Condominium,1,Freehold,1998,Private,596739,21,59,Central Region,Bukit Timah
CAPITOL PARK,"12,000,000","8,141.89","1,474",18 Feb 2021,56 UNIVERSITY ROAD,Resale,Land,756.4,"15,865",-,Detached House,1,Freehold,1991,Private,297882,11,29,Central Region,Novena
EASTERN LAGOON,"1,300,000",893.41,"1,455",18 Feb 2021,208 UPPER EAST COAST ROAD #07-01,Resale,Strata,83,"15,663",-,Condominium,1,Freehold,1985,Private,455287,15,45,East Region,Bedok
ESTA RUBY,"1,350,000",958,"1,409",18 Feb 2021,500 GUILLEMARD ROAD #10-01,Resale,Strata,89,"15,169",-,Apartment,1,Freehold,2012,Private,399839,14,39,Central Region,Geylang
THE MINTON,"1,710,000","1,496.2","1,143",18 Feb 2021,10 HOUGANG STREET 11 #07-30,Resale,Strata,139,"12,302",-,Condominium,1,99 yrs from 27/07/2007,2013,Private,534080,19,53,North East Region,Hougang
ARCHIPELAGO,"1,658,888","1,539.25","1,078",18 Feb 2021,507 BEDOK RESERVOIR ROAD #01-27,Resale,Strata,143,"11,601",-,Condominium,1,99 yrs from 01/06/2011,2015,Private,479270,16,47,East Region,Bedok
THE TESSARINA,"1,900,000","1,151.75","1,650",18 Feb 2021,28 WILBY ROAD #01-42,Resale,Strata,107,"17,757",-,Condominium,1,Freehold,2003,Private,276309,10,27,Central Region,Bukit Timah
ZENITH,"1,400,000",742.72,"1,885",18 Feb 2021,60 ZION ROAD #09-03,Resale,Strata,69,"20,290",-,Apartment,1,999 yrs from 21/06/1877,2011,HDB,247785,10,24,Central Region,Tanglin
CITYLIGHTS,"1,475,000",893.41,"1,651",18 Feb 2021,88 JELLICOE ROAD #35-25,Resale,Strata,83,"17,771",-,Condominium,1,99 yrs from 05/01/2004,2007,HDB,208747,08,20,Central Region,Kallang
THE MINTON,"1,238,800","1,474.67",840,18 Feb 2021,8A HOUGANG STREET 11 #01-28,Resale,Strata,137,"9,042",-,Condominium,1,99 yrs from 27/07/2007,2013,HDB,534081,19,53,North East Region,Hougang
THE ESPARIS,"1,755,000","2,421.9",725,18 Feb 2021,9 PASIR RIS DRIVE 4 #10-14,Resale,Strata,225,"7,800",-,Executive Condominium,1,99 yrs from 21/01/2002,2005,HDB,519462,18,51,East Region,Pasir Ris
CHATELET,"2,355,000","1,388.56","1,696",18 Feb 2021,16B MARGOLIOUTH ROAD #06-01,Resale,Strata,129,"18,256",-,Condominium,1,Freehold,1993,Private,258542,10,25,Central Region,Tanglin
SEASTRAND,"842,000",882.65,954,18 Feb 2021,11 PASIR RIS LINK #05-25,Resale,Strata,82,"10,268",-,Condominium,1,99 yrs from 03/01/2011,2014,HDB,518180,18,51,East Region,Pasir Ris
RIVERPARC RESIDENCE,"845,000","1,054.87",801,18 Feb 2021,98 PUNGGOL DRIVE #01-17,Resale,Strata,98,"8,622",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,HDB,828798,19,82,North East Region,Punggol
ROSEWOOD,"870,000","1,173.28",742,18 Feb 2021,3 ROSEWOOD DRIVE #08-05,Resale,Strata,109,"7,982",-,Condominium,1,99 yrs from 20/06/2000,2003,Private,737935,25,73,North Region,Woodlands
SPRINGLEAF VILLAS,"2,180,000","3,573.65",610,18 Feb 2021,73 SPRINGLEAF CRESCENT,Resale,Strata,332,"6,566",-,Semi-Detached House,1,Freehold,2005,Private,788372,26,78,North Region,Yishun
RIVERCOVE RESIDENCES,"1,106,000",958,"1,154",18 Feb 2021,20 ANCHORVALE LANE #04-01,New Sale,Strata,89,"12,427",-,Executive Condominium,1,99 yrs from 05/12/2016,2020,N.A,544584,19,54,North East Region,Sengkang
UPTOWN @ FARRER,"1,488,000",764.24,"1,947",18 Feb 2021,2 PERUMAL ROAD #19-05,New Sale,Strata,71,"20,958",-,Apartment,1,99 yrs from 17/04/2017,Uncompleted,Private,218773,08,21,Central Region,Kallang
KI RESIDENCES AT BROOKVALE,"1,685,000",936.47,"1,799",18 Feb 2021,8 BROOKVALE DRIVE #10-14,New Sale,Strata,87,"19,368",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,N.A,599976,21,59,West Region,Clementi
MANDARIN GARDENS,"804,000",731.95,"1,098",18 Feb 2021,5 SIGLAP ROAD #21-39,Resale,Strata,68,"11,824",-,Condominium,1,99 yrs from 08/03/1982,1986,Private,448908,15,44,East Region,Bedok
MELVILLE PARK,"711,000",968.76,734,18 Feb 2021,20 SIMEI STREET 1 #07-11,Resale,Strata,90,"7,900",-,Condominium,1,99 yrs from 01/09/1992,1996,Private,529944,18,52,East Region,Tampines
NORTHOAKS,"805,000","1,237.86",650,18 Feb 2021,28 WOODLANDS CRESCENT #10-18,Resale,Strata,115,"7,000",-,Executive Condominium,1,99 yrs from 16/12/1997,2000,HDB,738085,25,73,North Region,Woodlands
NOVA 88,"1,250,000",925.7,"1,350",18 Feb 2021,8 BHAMO ROAD #08-03,Resale,Strata,86,"14,535",-,Apartment,1,Freehold,2012,Private,329640,12,32,Central Region,Novena
THE CASCADIA,"2,208,888","1,184.04","1,866",18 Feb 2021,923 BUKIT TIMAH ROAD #08-08,Resale,Strata,110,"20,081",-,Condominium,1,Freehold,2010,HDB,589639,21,58,Central Region,Bukit Timah
WATERBANK AT DAKOTA,"780,000",484.38,"1,610",18 Feb 2021,84 DAKOTA CRESCENT #04-30,Resale,Strata,45,"17,333",-,Condominium,1,99 yrs from 07/12/2009,2013,HDB,399948,14,39,Central Region,Geylang
EDELWEISS PARK CONDOMINIUM,"798,888",947.23,843,18 Feb 2021,98 FLORA ROAD #08-58,Resale,Strata,88,"9,078",-,Condominium,1,Freehold,2006,HDB,507008,17,50,East Region,Pasir Ris
THE CREST,"3,230,000","1,603.84","2,014",18 Feb 2021,109 PRINCE CHARLES CRESCENT #02-23,Resale,Strata,149,"21,678",-,Condominium,1,99 yrs from 21/12/2012,2017,Private,159021,03,15,Central Region,Bukit Merah
MELROSE VILLE,"635,000",516.67,"1,229",18 Feb 2021,10 ROSE LANE #02-05,Resale,Strata,48,"13,229",-,Apartment,1,Freehold,2011,HDB,437370,15,43,Central Region,Geylang
MELVILLE PARK,"642,000","1,044.11",615,18 Feb 2021,24 SIMEI STREET 1 #01-05,Resale,Strata,97,"6,619",-,Condominium,1,99 yrs from 01/09/1992,1996,HDB,529946,18,52,East Region,Tampines
SELETAR HILLS ESTATE,"4,700,000","3,570.42","1,316",18 Feb 2021,14 JALAN LAKUM,Resale,Land,331.7,"14,169",-,Terrace House,1,999 yrs from 01/01/1879,-,Private,808832,28,80,North East Region,Serangoon
THE METROPOLITAN CONDOMINIUM,"1,080,000",775.01,"1,394",18 Feb 2021,6 ALEXANDRA VIEW #06-01,Resale,Strata,72,"15,000",-,Condominium,1,99 yrs from 17/02/2006,2009,Private,158746,03,15,Central Region,Bukit Merah
FLORIDIAN,"3,050,000","1,657.66","1,840",18 Feb 2021,969 BUKIT TIMAH ROAD #09-17,Resale,Strata,154,"19,805",-,Condominium,1,Freehold,2012,Private,589664,21,58,Central Region,Bukit Timah
ORCHID PARK CONDOMINIUM,"730,000",979.52,745,18 Feb 2021,93 YISHUN STREET 81 #04-06,Resale,Strata,91,"8,022",-,Condominium,1,99 yrs from 01/09/1991,1994,Private,768451,27,76,North Region,Yishun
HERITAGE 9,"4,550,000","2,203.39","2,065",18 Feb 2021,57 KOON SENG ROAD,Resale,Land,204.7,"22,228",-,Terrace House,1,Freehold,2010,Private,426992,15,42,Central Region,Geylang
MICHAELS' RESIDENCES,"2,830,000","2,217.38","1,276",18 Feb 2021,36 ALMOND AVENUE,Resale,Land,206,"13,738",-,Semi-Detached House,1,99 yrs from 21/03/2012,2015,Private,677713,23,67,West Region,Bukit Panjang
BAYSHORE PARK,"2,130,000","2,195.86",970,18 Feb 2021,60 BAYSHORE ROAD #28-05,Resale,Strata,204,"10,441",-,Condominium,1,99 yrs from 17/03/1982,1986,Private,469982,16,46,East Region,Bedok
A TREASURE TROVE,"1,438,000","1,205.57","1,193",18 Feb 2021,50 PUNGGOL WALK #15-03,Resale,Strata,112,"12,839",-,Condominium,1,99 yrs from 09/03/2011,2015,Private,828830,19,82,North East Region,Punggol
